,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
tpr,"[0.00000000e+00 1.68038985e-04 7.83061670e-02 7.86422450e-02
 8.25071417e-02 8.28432196e-02 1.17627290e-01 1.17963368e-01
 1.19139640e-01 1.19475718e-01 1.63501932e-01 1.63838010e-01
 2.00470509e-01 2.00806587e-01 2.07864225e-01 2.08200302e-01
 2.17442447e-01 2.17778525e-01 2.33070072e-01 2.33406150e-01
 2.33910267e-01 2.34246345e-01 2.34918501e-01 2.35254579e-01
 2.77600403e-01 2.77936481e-01 2.82977651e-01 2.83313729e-01
 2.96924887e-01 2.97260965e-01 3.08855655e-01 3.09191732e-01
 3.27676021e-01 3.28012099e-01 3.75567132e-01 3.75903210e-01
 3.87161822e-01 3.87497900e-01 4.03293564e-01 4.03629642e-01
 4.09174929e-01 4.09511007e-01 4.13375903e-01 4.13711981e-01
 4.17072761e-01 4.17408839e-01 4.23794320e-01 4.24130398e-01
 4.27155100e-01 4.27491178e-01 4.41606453e-01 4.41942531e-01
 4.43958998e-01 4.44295076e-01 4.89833641e-01 4.90169719e-01
 4.90337758e-01 4.90673836e-01 5.05125189e-01 5.05461267e-01
 5.10166359e-01 5.10502437e-01 5.15375567e-01 5.15711645e-01
 5.44110234e-01 5.44446312e-01 5.44950428e-01 5.45286506e-01
 5.58057469e-01 5.58393547e-01 5.65451185e-01 5.65787263e-01
 5.75029407e-01 5.75365485e-01 5.79734498e-01 5.80070576e-01
 6.32330701e-01 6.32666779e-01 6.33843052e-01 6.34179130e-01
 6.43757352e-01 6.44093430e-01 6.55184003e-01 6.55520081e-01
 6.59721055e-01 6.60393211e-01 6.63417913e-01 6.63753991e-01
 6.77197110e-01 6.77533188e-01 6.84590825e-01 6.84926903e-01
 6.90304151e-01 6.90640229e-01 7.03747269e-01 7.04083347e-01
 7.06099815e-01 7.06435893e-01 7.30297429e-01 7.30633507e-01
 7.31305663e-01 7.31641741e-01 7.69450513e-01 7.69786590e-01
 7.89615191e-01 7.89951269e-01 7.92975970e-01 7.93312048e-01
 8.00201647e-01 8.00537725e-01 8.15325155e-01 8.15661233e-01
 8.43051588e-01 8.43387666e-01 8.55486473e-01 8.55822551e-01
 9.95462947e-01 9.95462947e-01 9.97647454e-01 9.97647454e-01
 9.97983532e-01 9.97983532e-01 9.98319610e-01 9.98319610e-01
 9.98487649e-01 9.98487649e-01 9.98655688e-01 9.98655688e-01
 9.98991766e-01 9.98991766e-01 9.99327844e-01 9.99327844e-01
 9.99495883e-01 9.99495883e-01 9.99663922e-01 9.99663922e-01
 9.99831961e-01 9.99831961e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]","[0.00000000e+00 7.15307582e-04 5.46494993e-01 5.46494993e-01
 5.97997139e-01 5.97997139e-01 6.85264664e-01 6.85264664e-01
 6.90271817e-01 6.90271817e-01 6.93133047e-01 6.93133047e-01
 7.13876967e-01 7.13876967e-01 7.17453505e-01 7.17453505e-01
 7.59656652e-01 7.59656652e-01 7.74678112e-01 7.74678112e-01
 7.78254649e-01 7.79685265e-01 7.89699571e-01 7.89699571e-01
 8.01859800e-01 8.01859800e-01 8.06151645e-01 8.06151645e-01
 8.13304721e-01 8.13304721e-01 8.17596567e-01 8.17596567e-01
 8.19742489e-01 8.19742489e-01 8.21888412e-01 8.21888412e-01
 8.24034335e-01 8.24034335e-01 8.25464950e-01 8.25464950e-01
 8.29756795e-01 8.29756795e-01 8.33333333e-01 8.33333333e-01
 8.34048641e-01 8.34048641e-01 8.38340486e-01 8.38340486e-01
 8.39055794e-01 8.39055794e-01 8.39771102e-01 8.39771102e-01
 8.41201717e-01 8.41201717e-01 8.41917024e-01 8.41917024e-01
 8.43347639e-01 8.43347639e-01 8.44062947e-01 8.44062947e-01
 8.51216023e-01 8.51216023e-01 8.53361946e-01 8.53361946e-01
 8.54077253e-01 8.54077253e-01 8.56223176e-01 8.56223176e-01
 8.56938484e-01 8.56938484e-01 8.59084406e-01 8.59084406e-01
 8.60515021e-01 8.60515021e-01 8.63376252e-01 8.63376252e-01
 8.64806867e-01 8.64806867e-01 8.66237482e-01 8.66237482e-01
 8.66952790e-01 8.66952790e-01 8.69814020e-01 8.69814020e-01
 8.71959943e-01 8.71959943e-01 8.72675250e-01 8.72675250e-01
 8.74105866e-01 8.74105866e-01 8.74821173e-01 8.74821173e-01
 8.76967096e-01 8.76967096e-01 8.77682403e-01 8.77682403e-01
 8.78397711e-01 8.78397711e-01 8.79113019e-01 8.79113019e-01
 8.79828326e-01 8.79828326e-01 8.80543634e-01 8.80543634e-01
 8.81258941e-01 8.81258941e-01 8.81974249e-01 8.81974249e-01
 8.84120172e-01 8.84120172e-01 8.84835479e-01 8.84835479e-01
 8.85550787e-01 8.85550787e-01 8.86266094e-01 8.86266094e-01
 8.86981402e-01 8.86981402e-01 8.88412017e-01 8.88412017e-01
 8.89842632e-01 8.89842632e-01 8.90557940e-01 8.90557940e-01
 8.92703863e-01 8.92703863e-01 8.93419170e-01 8.93419170e-01
 8.94134478e-01 8.94134478e-01 8.94849785e-01 8.94849785e-01
 8.96280401e-01 8.96280401e-01 8.96995708e-01 8.96995708e-01
 8.97711016e-01 8.97711016e-01 8.98426323e-01 8.98426323e-01
 8.99141631e-01 8.99141631e-01 8.99856938e-01 8.99856938e-01
 9.00572246e-01 9.00572246e-01 9.01287554e-01 9.01287554e-01
 9.03433476e-01 9.03433476e-01 9.04148784e-01 9.04148784e-01
 9.04864092e-01 9.04864092e-01 9.05579399e-01 9.05579399e-01
 9.06294707e-01 9.06294707e-01 9.07010014e-01 9.07010014e-01
 9.07725322e-01 9.07725322e-01 9.09155937e-01 9.09155937e-01
 9.09871245e-01 9.09871245e-01 9.10586552e-01 9.10586552e-01
 9.11301860e-01 9.11301860e-01 9.12017167e-01 9.12017167e-01
 9.12732475e-01 9.12732475e-01 9.14163090e-01 9.14163090e-01
 9.14878398e-01 9.14878398e-01 9.16309013e-01 9.16309013e-01
 9.17024320e-01 9.17024320e-01 9.17739628e-01 9.17739628e-01
 9.19170243e-01 9.19170243e-01 9.19885551e-01 9.19885551e-01
 9.20600858e-01 9.20600858e-01 9.21316166e-01 9.21316166e-01
 9.22031474e-01 9.22031474e-01 9.22746781e-01 9.22746781e-01
 9.23462089e-01 9.23462089e-01 9.24177396e-01 9.24177396e-01
 9.24892704e-01 9.24892704e-01 9.25608011e-01 9.25608011e-01
 9.26323319e-01 9.26323319e-01 9.27038627e-01 9.27038627e-01
 9.27753934e-01 9.27753934e-01 9.28469242e-01 9.28469242e-01
 9.29184549e-01 9.29184549e-01 9.30615165e-01 9.30615165e-01
 9.31330472e-01 9.31330472e-01 9.32761087e-01 9.32761087e-01
 9.33476395e-01 9.33476395e-01 9.34191702e-01 9.34191702e-01
 9.34907010e-01 9.34907010e-01 9.35622318e-01 9.35622318e-01
 9.36337625e-01 9.36337625e-01 9.37052933e-01 9.37052933e-01
 9.37768240e-01 9.37768240e-01 9.38483548e-01 9.38483548e-01
 9.39198856e-01 9.39198856e-01 9.39914163e-01 9.39914163e-01
 9.40629471e-01 9.40629471e-01 9.41344778e-01 9.41344778e-01
 9.42060086e-01 9.42060086e-01 9.42775393e-01 9.42775393e-01
 9.44206009e-01 9.44206009e-01 9.44921316e-01 9.44921316e-01
 9.45636624e-01 9.45636624e-01 9.46351931e-01 9.46351931e-01
 9.47067239e-01 9.47067239e-01 9.47782546e-01 9.47782546e-01
 9.48497854e-01 9.48497854e-01 9.49213162e-01 9.49213162e-01
 9.49928469e-01 9.49928469e-01 9.50643777e-01 9.50643777e-01
 9.51359084e-01 9.51359084e-01 9.52074392e-01 9.52074392e-01
 9.52789700e-01 9.52789700e-01 9.53505007e-01 9.53505007e-01
 9.54220315e-01 9.54220315e-01 9.54935622e-01 9.54935622e-01
 9.55650930e-01 9.55650930e-01 9.56366237e-01 9.56366237e-01
 9.57081545e-01 9.57081545e-01 9.57796853e-01 9.57796853e-01
 9.59227468e-01 9.59227468e-01 9.59942775e-01 9.59942775e-01
 9.60658083e-01 9.60658083e-01 9.61373391e-01 9.61373391e-01
 9.62088698e-01 9.62088698e-01 9.62804006e-01 9.62804006e-01
 9.63519313e-01 9.63519313e-01 9.64234621e-01 9.64234621e-01
 9.64949928e-01 9.64949928e-01 9.65665236e-01 9.65665236e-01
 9.66380544e-01 9.66380544e-01 9.67095851e-01 9.67095851e-01
 9.67811159e-01 9.67811159e-01 9.68526466e-01 9.68526466e-01
 9.69241774e-01 9.69241774e-01 9.69957082e-01 9.69957082e-01
 9.70672389e-01 9.70672389e-01 9.71387697e-01 9.71387697e-01
 9.72103004e-01 9.72103004e-01 9.72818312e-01 9.72818312e-01
 9.73533619e-01 9.73533619e-01 9.74248927e-01 9.74248927e-01
 9.74964235e-01 9.74964235e-01 9.75679542e-01 9.75679542e-01
 9.76394850e-01 9.76394850e-01 9.77110157e-01 9.77110157e-01
 9.77825465e-01 9.77825465e-01 9.78540773e-01 9.78540773e-01
 9.79256080e-01 9.79256080e-01 9.79971388e-01 9.79971388e-01
 9.80686695e-01 9.80686695e-01 9.81402003e-01 9.81402003e-01
 9.82117310e-01 9.82117310e-01 9.82832618e-01 9.82832618e-01
 9.83547926e-01 9.83547926e-01 9.84263233e-01 9.84263233e-01
 9.84978541e-01 9.84978541e-01 9.85693848e-01 9.85693848e-01
 9.86409156e-01 9.86409156e-01 9.87124464e-01 9.87124464e-01
 9.87839771e-01 9.87839771e-01 9.88555079e-01 9.88555079e-01
 9.89270386e-01 9.89270386e-01 9.89985694e-01 9.89985694e-01
 9.90701001e-01 9.90701001e-01 9.91416309e-01 9.91416309e-01
 9.92131617e-01 9.92131617e-01 9.92846924e-01 9.92846924e-01
 9.93562232e-01 9.93562232e-01 9.94277539e-01 9.94277539e-01
 9.94992847e-01 9.94992847e-01 9.95708155e-01 9.95708155e-01
 9.96423462e-01 9.96423462e-01 9.97138770e-01 9.97138770e-01
 9.97854077e-01 9.97854077e-01 9.98569385e-01 9.98569385e-01
 9.99284692e-01 9.99284692e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]","[0.         0.00113766 0.89533561 0.89533561 0.91467577 0.91467577
 0.91695108 0.91695108 0.92377702 0.92377702 0.92491468 0.92491468
 0.93060296 0.93060296 0.93174061 0.93174061 0.93401593 0.93401593
 0.93515358 0.93515358 0.93856655 0.93856655 0.93970421 0.93970421
 0.94084187 0.94084187 0.94197952 0.94197952 0.94425484 0.94425484
 0.94539249 0.94539249 0.94653015 0.94653015 0.9476678  0.9476678
 0.94880546 0.94880546 0.94994312 0.94994312 0.95108077 0.95108077
 0.95221843 0.95221843 0.95335609 0.95335609 0.9556314  0.9556314
 0.95676906 0.95676906 0.95790671 0.95790671 0.95904437 0.95904437
 0.96131968 0.96131968 0.96245734 0.96245734 0.96359499 0.96359499
 0.96473265 0.96473265 0.96587031 0.96587031 0.96700796 0.96700796
 0.96814562 0.96814562 0.96928328 0.96928328 0.97042093 0.97042093
 0.97155859 0.97155859 0.97269625 0.97269625 0.9738339  0.9738339
 0.97497156 0.97497156 0.97610922 0.97610922 0.97724687 0.97724687
 0.97838453 0.97838453 0.97952218 0.97952218 0.98065984 0.98065984
 0.9817975  0.9817975  0.98293515 0.98293515 0.98407281 0.98407281
 0.98521047 0.98521047 0.98634812 0.98634812 0.98748578 0.98748578
 0.98862344 0.98862344 0.98862344 0.98862344 0.98976109 0.98976109
 0.99089875 0.99089875 0.99203641 0.99203641 0.99317406 0.99317406
 0.99431172 0.99431172 0.99431172 0.99431172 0.99431172 0.99431172
 0.99544937 0.99544937 0.99658703 0.99658703 0.99772469 0.99772469
 0.99886234 0.99886234 1.         1.         1.         1.
 1.         1.         1.         1.        ]","[0.         0.01136364 0.78409091 0.78409091 0.98863636 0.98863636
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]","[0.         0.00199203 0.11155378 0.11553785 1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.        ]","[0.         0.0014245  0.85470085 0.85754986 1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.        ]","[0.00000000e+00 2.44439012e-04 9.89978000e-02 9.94866781e-02
 1.95306771e-01 1.95795649e-01 2.61794182e-01 2.62283060e-01
 2.85260328e-01 2.85749206e-01 2.89171352e-01 2.89660230e-01
 2.92104620e-01 2.92593498e-01 2.99437790e-01 3.00171107e-01
 4.15057443e-01 4.15546321e-01 5.57565387e-01 5.58054265e-01
 5.75164996e-01 5.75653874e-01 6.17941824e-01 6.18430702e-01
 9.55267661e-01 9.55267661e-01 9.63578587e-01 9.63578587e-01
 9.64556343e-01 9.64556343e-01 9.68222928e-01 9.68222928e-01
 9.68956245e-01 9.68956245e-01 9.70911758e-01 9.70911758e-01
 9.72867270e-01 9.72867270e-01 9.75067221e-01 9.75067221e-01
 9.76044977e-01 9.76044977e-01 9.76533855e-01 9.76533855e-01
 9.77022733e-01 9.77022733e-01 9.78000489e-01 9.78000489e-01
 9.78244928e-01 9.78244928e-01 9.78489367e-01 9.78489367e-01
 9.78733806e-01 9.78733806e-01 9.78978245e-01 9.78978245e-01
 9.79222684e-01 9.79222684e-01 9.79467123e-01 9.79467123e-01
 9.80200440e-01 9.80200440e-01 9.80444879e-01 9.80444879e-01
 9.80689318e-01 9.80689318e-01 9.80933757e-01 9.80933757e-01
 9.81422635e-01 9.81422635e-01 9.81667074e-01 9.81667074e-01
 9.81911513e-01 9.81911513e-01 9.82155952e-01 9.82155952e-01
 9.82400391e-01 9.82400391e-01 9.82644830e-01 9.82644830e-01
 9.83133708e-01 9.83133708e-01 9.83378147e-01 9.83378147e-01
 9.83622586e-01 9.83622586e-01 9.83867025e-01 9.83867025e-01
 9.84111464e-01 9.84111464e-01 9.84355903e-01 9.84355903e-01
 9.84600342e-01 9.84600342e-01 9.84844781e-01 9.84844781e-01
 9.85089220e-01 9.85089220e-01 9.85333659e-01 9.85333659e-01
 9.85578098e-01 9.85578098e-01 9.85822537e-01 9.85822537e-01
 9.86066976e-01 9.86066976e-01 9.86311415e-01 9.86311415e-01
 9.86555854e-01 9.86555854e-01 9.86800293e-01 9.86800293e-01
 9.87044732e-01 9.87044732e-01 9.87289171e-01 9.87289171e-01
 9.87533610e-01 9.87533610e-01 9.87778049e-01 9.87778049e-01
 9.88022488e-01 9.88022488e-01 9.88266927e-01 9.88266927e-01
 9.88511366e-01 9.88511366e-01 9.88755805e-01 9.88755805e-01
 9.89244683e-01 9.89244683e-01 9.89489122e-01 9.89489122e-01
 9.89978000e-01 9.89978000e-01 9.90466879e-01 9.90466879e-01
 9.90955757e-01 9.90955757e-01 9.91200196e-01 9.91200196e-01
 9.91444635e-01 9.91444635e-01 9.92177952e-01 9.92177952e-01
 9.92422391e-01 9.92422391e-01 9.92666830e-01 9.92666830e-01
 9.93155708e-01 9.93155708e-01 9.93400147e-01 9.93400147e-01
 9.93644586e-01 9.93644586e-01 9.93889025e-01 9.93889025e-01
 9.94133464e-01 9.94133464e-01 9.94377903e-01 9.94377903e-01
 9.94622342e-01 9.94622342e-01 9.94866781e-01 9.94866781e-01
 9.95355659e-01 9.95355659e-01 9.95600098e-01 9.95600098e-01
 9.95844537e-01 9.95844537e-01 9.96088976e-01 9.96088976e-01
 9.96333415e-01 9.96333415e-01 9.96577854e-01 9.96577854e-01
 9.96822293e-01 9.96822293e-01 9.97066732e-01 9.97066732e-01
 9.97311171e-01 9.97311171e-01 9.97555610e-01 9.97555610e-01
 9.97800049e-01 9.97800049e-01 9.98044488e-01 9.98044488e-01
 9.98288927e-01 9.98288927e-01 9.98533366e-01 9.98533366e-01
 9.98777805e-01 9.98777805e-01 9.99022244e-01 9.99022244e-01
 9.99022244e-01 9.99022244e-01 9.99266683e-01 9.99266683e-01
 9.99511122e-01 9.99511122e-01 9.99755561e-01 9.99755561e-01
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]","[0.         0.00757576 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.        ]","[0.00000000e+00 2.82725474e-04 2.31834888e-02 2.31834888e-02
 1.45603619e-01 1.45603619e-01 3.85354820e-01 3.85354820e-01
 5.50749223e-01 5.50749223e-01 5.90613514e-01 5.90613514e-01
 6.44896805e-01 6.44896805e-01 7.29148996e-01 7.29148996e-01
 7.31410800e-01 7.31410800e-01 7.39892564e-01 7.39892564e-01
 7.50070681e-01 7.50070681e-01 7.80887758e-01 7.80887758e-01
 7.89369522e-01 7.89369522e-01 7.95306757e-01 7.95306757e-01
 8.11422109e-01 8.11422109e-01 8.23296579e-01 8.23296579e-01
 8.53265479e-01 8.53265479e-01 8.55810008e-01 8.55810008e-01
 8.61747243e-01 8.61747243e-01 8.73621713e-01 8.73621713e-01
 8.79841674e-01 8.79841674e-01 8.84930732e-01 8.84930732e-01
 8.88888889e-01 8.88888889e-01 8.93129771e-01 8.93129771e-01
 8.93695222e-01 8.93695222e-01 8.94260673e-01 8.94260673e-01
 9.05286966e-01 9.05286966e-01 9.05852417e-01 9.05852417e-01
 9.12072378e-01 9.12072378e-01 9.17161436e-01 9.17161436e-01
 9.29035906e-01 9.29035906e-01 9.30732259e-01 9.30732259e-01
 9.31863161e-01 9.31863161e-01 9.35255867e-01 9.35255867e-01
 9.44020356e-01 9.44020356e-01 9.49674866e-01 9.49674866e-01
 9.50523042e-01 9.50523042e-01 9.52784846e-01 9.52784846e-01
 9.59004806e-01 9.59004806e-01 9.62397512e-01 9.62397512e-01
 9.62962963e-01 9.62962963e-01 9.67769296e-01 9.67769296e-01
 9.68334747e-01 9.68334747e-01 9.69465649e-01 9.69465649e-01
 9.74837433e-01 9.74837433e-01 9.75402884e-01 9.75402884e-01
 9.75968335e-01 9.75968335e-01 9.76251060e-01 9.76251060e-01
 9.76533786e-01 9.76533786e-01 9.77947413e-01 9.77947413e-01
 9.79926491e-01 9.79926491e-01 9.81622844e-01 9.81622844e-01
 9.81905570e-01 9.81905570e-01 9.82188295e-01 9.82188295e-01
 9.82753746e-01 9.82753746e-01 9.85863726e-01 9.85863726e-01
 9.86711903e-01 9.86711903e-01 9.86994628e-01 9.86994628e-01
 9.87277354e-01 9.87277354e-01 9.88125530e-01 9.88125530e-01
 9.88408256e-01 9.88408256e-01 9.89821883e-01 9.89821883e-01
 9.90104608e-01 9.90104608e-01 9.90952785e-01 9.90952785e-01
 9.91235510e-01 9.91235510e-01 9.92083687e-01 9.92083687e-01
 9.92366412e-01 9.92366412e-01 9.92649138e-01 9.92649138e-01
 9.93214589e-01 9.93214589e-01 9.93497314e-01 9.93497314e-01
 9.93780040e-01 9.93780040e-01 9.94628216e-01 9.94628216e-01
 9.95193667e-01 9.95193667e-01 9.95476392e-01 9.95476392e-01
 9.95759118e-01 9.95759118e-01 9.96041843e-01 9.96041843e-01
 9.96607294e-01 9.96607294e-01 9.97172745e-01 9.97172745e-01
 9.97455471e-01 9.97455471e-01 9.97738196e-01 9.97738196e-01
 9.98020922e-01 9.98020922e-01 9.98303647e-01 9.98303647e-01
 9.98586373e-01 9.98586373e-01 9.98869098e-01 9.98869098e-01
 9.99151824e-01 9.99151824e-01 9.99434549e-01 9.99434549e-01
 9.99717275e-01 9.99717275e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]","[0.00000000e+00 4.61680517e-04 9.85687904e-01 9.85687904e-01
 9.94921514e-01 9.94921514e-01 9.97691597e-01 9.97691597e-01
 9.99076639e-01 9.99076639e-01 9.99538319e-01 9.99538319e-01
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]","[0.     0.0025 0.9975 0.9975 1.     1.     1.     1.     1.     1.
 1.     1.     1.     1.     1.     1.     1.     1.     1.     1.
 1.     1.     1.     1.     1.     1.     1.     1.    ]","[0.     0.0625 1.     1.     1.     1.     1.     1.     1.     1.
 1.     1.     1.     1.     1.     1.     1.     1.     1.     1.
 1.     1.     1.     1.     1.     1.    ]","[0.         0.         0.11363636 0.11363636 0.45454545 0.45454545
 0.54545455 0.54545455 0.56818182 0.56818182 0.68181818 0.68181818
 0.72727273 0.72727273 0.75       0.75       0.79545455 0.79545455
 0.88636364 0.88636364 0.90909091 0.90909091 0.93181818 0.93181818
 0.95454545 0.95454545 0.97727273 0.97727273 1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.        ]","[0.         0.02272727 1.         1.         1.         1.
 1.         1.         1.         1.        ]","[0.         0.03333333 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
